# BEAST v1.8.2, r6687
# Generated Sat Apr 30 12:13:15 CDT 2022 [seed=1651338794855]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
409000	-3215.503040462783	-18.920092720545775	-3196.582947742237	2.5566708461013	2.1508690771350443	1.0	-3196.582947742237	-18.1542207381586
410000	-3212.2988498147965	-20.227801239051452	-3192.071048575745	3.1194258226280533	1.9094903313263973	1.0	-3192.071048575745	-19.580964874839125
411000	-3215.248058103945	-21.11183528115291	-3194.136222822792	4.342871326759064	2.9848630683651804	1.0	-3194.136222822792	-20.01828140860505
412000	-3219.2261312683827	-25.098593631436007	-3194.1275376369467	9.33342580756876	5.180341568396287	1.0	-3194.1275376369467	-23.45372263749371
413000	-3225.229397532248	-21.47591891497544	-3203.753478617273	6.065731710724621	2.654198843478494	1.0	-3203.753478617273	-20.49977605968714
414000	-3227.8390039989076	-26.20431870774777	-3201.6346852911597	10.661887764737765	4.267491020327893	1.0	-3201.6346852911597	-24.7532926362632
415000	-3217.805752248279	-23.439158928814326	-3194.3665933194648	5.433996329182252	3.874961127200027	1.0	-3194.3665933194648	-22.084623297749648
416000	-3223.1168115659734	-27.609292660246798	-3195.5075189057266	11.245480320302288	6.331350456268954	1.0	-3195.5075189057266	-25.763779104622344
417000	-3222.2367007787702	-24.27486740228403	-3197.961833376486	9.554943004941281	3.914099997375169	1.0	-3197.961833376486	-22.910281984996963
418000	-3218.8200212128236	-22.103218156091664	-3196.716803056732	7.533017207729235	3.300370896229413	1.0	-3196.716803056732	-20.909183301138036
419000	-3227.9812411472208	-24.04837105688344	-3203.9328700903375	4.3916612081128745	2.3331723122807024	1.0	-3203.9328700903375	-23.201142207900023
420000	-3219.0081598231204	-22.142696316641757	-3196.8654635064786	5.641539997818144	2.7212328252864704	1.0	-3196.8654635064786	-21.14161129442754
421000	-3217.36236084303	-21.96643752023335	-3195.3959233227965	3.8233218049376085	3.7623013765096216	1.0	-3195.3959233227965	-20.641406681848256
422000	-3216.0244834448363	-20.468088216324162	-3195.556395228512	4.236001787977388	2.479861763392883	1.0	-3195.556395228512	-19.55988539826822
423000	-3216.2439641072833	-21.373024193301703	-3194.8709399139816	4.603427829136295	2.290828816424806	1.0	-3194.8709399139816	-20.544110512646117
424000	-3217.9268325646485	-21.65167121995535	-3196.275161344693	5.001993212529922	2.627547587343167	1.0	-3196.275161344693	-20.685620285087527
425000	-3223.9950973991868	-21.874791739368195	-3202.1203056598188	3.4691539795109283	3.567459544971422	1.0	-3202.1203056598188	-20.60293800894551
426000	-3215.51032895655	-22.893513907803754	-3192.616815048746	5.043967418781572	3.6449431462615336	1.0	-3192.616815048746	-21.60017314019824
427000	-3213.9951110720685	-20.903847906470823	-3193.091263165598	4.542698328829547	3.105226005965143	1.0	-3193.091263165598	-19.770761405983833
428000	-3211.427952584467	-20.22699829403673	-3191.2009542904307	3.507933016882074	2.109800740811897	1.0	-3191.2009542904307	-19.48040478664225
429000	-3211.647294603919	-19.850492200007256	-3191.7968024039114	3.1750300961539013	2.209327844256968	1.0	-3191.7968024039114	-19.057803873608567
430000	-3224.065624275757	-30.338825218475854	-3193.726799057281	34.11118953241455	9.023455616355806	1.0	-3193.726799057281	-28.138997851741557
431000	-3216.8563543914966	-24.232834640805585	-3192.623519750691	3.8735048163214714	5.5341739835736	1.0	-3192.623519750691	-22.521892320908375
432000	-3220.661228681721	-22.822319966439217	-3197.8389087152814	10.455603173227352	2.779349077162481	1.0	-3197.8389087152814	-21.800103211058453
433000	-3214.990832953148	-20.209034026733015	-3194.781798926415	3.2743845927365745	2.489825337555917	1.0	-3194.781798926415	-19.296821464276587
434000	-3217.2704306040537	-20.42458729794043	-3196.8458433061132	2.74786127405655	1.4513548168399264	1.0	-3196.8458433061132	-20.052089821305884
435000	-3219.5086433167244	-23.3919866491379	-3196.1166566675865	7.216367981025163	2.418156787741265	1.0	-3196.1166566675865	-22.50898105713625
436000	-3221.4429267677765	-23.578419198720486	-3197.864507569056	7.414281150779784	4.770060469078938	1.0	-3197.864507569056	-22.016060216944837
437000	-3216.675746212619	-23.038041040457628	-3193.637705172161	5.3683447696547875	4.666525154859648	1.0	-3193.637705172161	-21.497626323928905
438000	-3216.133786161489	-22.15752256523091	-3193.976263596258	5.550564369561345	2.8568766202635074	1.0	-3193.976263596258	-21.107793627981803
439000	-3216.6055709735983	-22.134750084764903	-3194.4708208888333	5.504807789631554	2.8339305661981053	1.0	-3194.4708208888333	-21.093085444079506
440000	-3219.067036326389	-19.66111789430359	-3199.4059184320854	3.24697745092249	2.177426352459105	1.0	-3199.4059184320854	-18.882974287193456
441000	-3215.927559596962	-21.902615587432507	-3194.0249440095295	6.480554679841311	3.494613690495924	1.0	-3194.0249440095295	-20.651392749902797
442000	-3216.0271861557026	-20.920963254137185	-3195.106222901565	3.0377916717919984	2.665377785354303	1.0	-3195.106222901565	-19.940617448459427
443000	-3218.82726268285	-23.788491711927318	-3195.0387709709225	7.032317059648564	3.2616718017094977	1.0	-3195.0387709709225	-22.606251825387
444000	-3213.392582784795	-21.298607672127066	-3192.093975112668	3.0735865214847076	2.8691766183440452	1.0	-3192.093975112668	-20.24458257608013
445000	-3212.455911773409	-20.127188826730528	-3192.328722946678	3.3666268699249002	1.921936255762216	1.0	-3192.328722946678	-19.473855682308788
446000	-3215.3794861020447	-21.061465264549167	-3194.3180208374956	4.135370207738697	2.705629520878133	1.0	-3194.3180208374956	-20.066130654418227
447000	-3214.5290173069266	-20.002653481248355	-3194.5263638256783	3.454125465813791	1.7382645369129222	1.0	-3194.5263638256783	-19.449766258327656
448000	-3215.7910480585006	-23.002302537268484	-3192.788745521232	8.847188926019342	3.424553302171091	1.0	-3192.788745521232	-21.771331496783848
449000	-3217.3795375504546	-22.20731466439737	-3195.172222886057	3.779698184235351	3.2654648802113946	1.0	-3195.172222886057	-21.023912528891323
450000	-3215.6142848836444	-24.15734992032116	-3191.4569349633234	11.557384592929765	3.7950540045481116	1.0	-3191.4569349633234	-22.823651279127358
451000	-3218.0368794863275	-24.473689112415535	-3193.5631903739118	5.414602634476789	5.7087171670561165	1.0	-3193.5631903739118	-22.73169477825179
452000	-3221.665937644872	-24.126079648837468	-3197.5398579960347	8.74843353350123	1.533245331048892	1.0	-3197.5398579960347	-23.698693028451757
453000	-3216.2272371276313	-23.339012212172275	-3192.888224915459	6.258155314548384	1.7242482048700554	1.0	-3192.888224915459	-22.79422107995125
454000	-3214.4058470760865	-21.86383997912039	-3192.5420070969662	3.845701261943868	2.165942144631904	1.0	-3192.5420070969662	-21.090984541594587
455000	-3217.8409896289304	-23.15592174586968	-3194.6850678830606	3.738883920707004	4.331924314520527	1.0	-3194.6850678830606	-21.68990988813921
456000	-3218.736293009072	-23.28081191228619	-3195.455481096786	6.733578660340251	2.965674957513437	1.0	-3195.455481096786	-22.193707264085784
457000	-3218.5264872679427	-24.588588033746785	-3193.937899234196	13.39726359339285	3.3126865306804154	1.0	-3193.937899234196	-23.39082853287105
458000	-3218.2817107165947	-23.04197726424152	-3195.239733452353	5.489422193578043	3.1659879019588044	1.0	-3195.239733452353	-21.889512124028535
459000	-3221.9865086879536	-22.96033310537656	-3199.026175582577	6.125791980202439	2.0478152251310875	1.0	-3199.026175582577	-22.243559624373518
460000	-3218.1257853660013	-23.00320290895055	-3195.1225824570506	8.113954527811687	2.8617333333185377	1.0	-3195.1225824570506	-21.951775407098456
461000	-3218.8403044983147	-23.233635025482435	-3195.6066694728324	7.739703367269143	4.062082532580586	1.0	-3195.6066694728324	-21.83193924431781
462000	-3211.4245989495	-20.004026036883584	-3191.420572912616	3.0004043306516794	2.2056500797136183	1.0	-3191.420572912616	-19.21300375070407
463000	-3215.5878172347875	-22.608207606635638	-3192.979609628152	4.451173688625893	1.1913637383182685	1.0	-3192.979609628152	-22.433108957080545
464000	-3219.656367017767	-22.051849799117523	-3197.6045172186496	5.441833773110389	2.289503151768364	1.0	-3197.6045172186496	-21.223514969384823
465000	-3215.3145912396417	-22.34994224462219	-3192.9646489950196	3.440962170892867	4.636009434494161	1.0	-3192.9646489950196	-20.816088284096246
466000	-3214.1633597639884	-21.94083399343152	-3192.222525770557	3.3833406241349477	3.7662354795391897	1.0	-3192.222525770557	-20.614758037392658
467000	-3214.5043145227505	-22.132121462044715	-3192.3721930607057	4.396063118976933	2.9816493516256855	1.0	-3192.3721930607057	-21.039644840937584
468000	-3221.4188488668856	-23.474081418203866	-3197.944767448682	6.5608340942537255	3.9480135840835597	1.0	-3197.944767448682	-22.100868855887903
469000	-3215.5803503037614	-21.048578870365233	-3194.531771433396	3.3615424213408907	3.225583774729801	1.0	-3194.531771433396	-19.87746492107872
470000	-3215.0403357950136	-22.064835092064385	-3192.9755007029494	8.567584295325593	2.4728006002108636	1.0	-3192.9755007029494	-21.15948373750345
471000	-3223.1711488389387	-25.09162621197481	-3198.079522626964	8.856417891887414	5.653426319387874	1.0	-3198.079522626964	-23.3593644224095
472000	-3217.472211015512	-20.27330044991171	-3197.1989105656003	2.847745971445713	1.611381263782167	1.0	-3197.1989105656003	-19.79620871091004
473000	-3215.3759709923706	-21.086625495787015	-3194.289345496584	3.231754374114889	2.116260049323249	1.0	-3194.289345496584	-20.336975092686536
474000	-3222.080287217569	-26.3649190806995	-3195.7153681368695	5.770969349253385	6.885101621726958	1.0	-3195.7153681368695	-24.435559188754613
475000	-3211.8642226140323	-19.724437156621324	-3192.139785457411	4.059720372612575	2.186041607670533	1.0	-3192.139785457411	-18.94234473334705
476000	-3215.9673870422853	-21.478782964863857	-3194.4886040774213	3.786131800284424	2.002300414096663	1.0	-3194.4886040774213	-20.784486238236912
477000	-3214.2652108721177	-19.476971600264548	-3194.788239271853	3.331347814783034	1.840196988256533	1.0	-3194.788239271853	-18.86709897553897
478000	-3214.3833151920026	-20.54561139674607	-3193.8377037952564	3.0422151043982733	2.0903469767315634	1.0	-3193.8377037952564	-19.808281326973834
479000	-3218.662997440551	-23.55057001792993	-3195.112427422621	5.790741208804982	3.6311828554289063	1.0	-3195.112427422621	-22.261011567242484
480000	-3224.5047823988975	-25.786670663639775	-3198.718111735258	7.628846338198123	5.065753834456421	1.0	-3198.718111735258	-24.164167704939203
481000	-3226.3324749335325	-26.19860591215845	-3200.133869021374	11.933485348732543	3.3363692557003963	1.0	-3200.133869021374	-24.99372274562784
482000	-3216.24599413174	-21.764873557813406	-3194.481120573927	3.662206050026141	1.5138738725837624	1.0	-3194.481120573927	-21.35020171367675
483000	-3214.6448604047896	-23.289069442489726	-3191.3557909623	5.884531806462325	3.144864409558047	1.0	-3191.3557909623	-22.143298666284824
484000	-3218.1720979112956	-22.43130774156966	-3195.740790169726	5.135571574676982	2.2237310933096683	1.0	-3195.740790169726	-21.63212128377331
485000	-3214.873705226336	-22.707975971526714	-3192.1657292548093	4.76159465301843	4.236781197142016	1.0	-3192.1657292548093	-21.264172142201804
486000	-3218.2336149611	-22.484738234974028	-3195.748876726126	8.112899016466482	1.9739943651108212	1.0	-3195.748876726126	-21.804679148520602
487000	-3215.022267705666	-22.76746015105995	-3192.254807554606	3.9908146650099265	4.678516089985515	1.0	-3192.254807554606	-21.224479166198655
488000	-3217.422326595256	-22.81636403502682	-3194.6059625602293	3.0099741110013563	4.404168284627535	1.0	-3194.6059625602293	-21.33381260512815
489000	-3215.2282813236025	-22.092793569916985	-3193.1354877536855	5.221919654696834	3.2445646391951324	1.0	-3193.1354877536855	-20.915812392337898
490000	-3213.446068987391	-20.694494934494216	-3192.7515740528966	4.030170718176198	3.004176500554141	1.0	-3192.7515740528966	-19.594491447140534
491000	-3212.536593930407	-19.57004811794914	-3192.9665458124578	3.563033914525611	2.9688249112362968	1.0	-3192.9665458124578	-18.481881896208137
492000	-3217.95076299729	-21.4736280378569	-3196.477134959433	3.5065691995540798	2.9664285637299894	1.0	-3196.477134959433	-20.386269312424734
493000	-3218.7427933560894	-22.262942641107287	-3196.479850714982	4.569893804778796	1.9538402380376765	1.0	-3196.479850714982	-21.59314585232491
494000	-3213.5520290946647	-20.967745225745112	-3192.5842838689196	3.5423575255950723	2.384889710167272	1.0	-3192.5842838689196	-20.0985923455905
495000	-3217.7523524195285	-23.431354406430717	-3194.320998013098	9.167958718155026	3.386559481699006	1.0	-3194.320998013098	-22.21153990255396
496000	-3219.5373767295255	-24.05191659993471	-3195.4854601295906	6.667110100332468	4.64942184126593	1.0	-3195.4854601295906	-22.515173723277336
497000	-3218.906756118939	-20.955713108335807	-3197.9510430106034	3.605091883895088	2.697663564804897	1.0	-3197.9510430106034	-19.963327056322388
498000	-3215.6442721308463	-20.559205324268653	-3195.0850668065777	3.346802266598354	1.8788387673864049	1.0	-3195.0850668065777	-19.9285514151899
499000	-3216.754385381762	-22.078727230458195	-3194.6756581513037	6.9436337900022265	2.5303978770555404	1.0	-3194.6756581513037	-21.150350676425084
500000	-3216.38178304837	-19.02436582847095	-3197.357417219899	2.816935427490994	2.5240811999285877	1.0	-3197.357417219899	-18.09848871318086
501000	-3221.4537038856433	-20.935128223310596	-3200.5185756623328	5.635015191897375	2.712408247489958	1.0	-3200.5185756623328	-19.937291330826277
502000	-3216.7450865951428	-21.053426643735353	-3195.6916599514075	3.5417652459776887	2.104616247376774	1.0	-3195.6916599514075	-20.30929349850483
503000	-3218.656705457909	-22.322850184435502	-3196.3338552734735	5.447399956368605	2.4735048345958943	1.0	-3196.3338552734735	-21.417214078195126
504000	-3226.676185639935	-27.494308843584246	-3199.1818767963505	9.35869401179764	2.284423213814424	1.0	-3199.1818767963505	-26.668195273940412
505000	-3214.7261066244964	-21.709095550156448	-3193.01701107434	3.855207559147974	2.3454964285570057	1.0	-3193.01701107434	-20.856598474049974
506000	-3215.732391825303	-22.065666097042687	-3193.66672572826	7.3346735826347516	2.9964641388207243	1.0	-3193.66672572826	-20.968233123886925
507000	-3217.11445338668	-19.910474226918794	-3197.2039791597613	3.4821157570337546	2.212450796454824	1.0	-3197.2039791597613	-19.11637336815661
508000	-3217.3043897044745	-23.327944448233705	-3193.976445256241	3.0450371205539972	5.2809794211314625	1.0	-3193.976445256241	-21.663832871291458
509000	-3221.5711942625558	-24.694319005985346	-3196.87687525657	7.552434368570526	5.755585052167188	1.0	-3196.87687525657	-22.944148309175347
510000	-3214.8024928371847	-21.754954726753752	-3193.047538110431	4.868012952919805	2.5106609263339736	1.0	-3193.047538110431	-20.834408691007436
511000	-3213.579671033339	-21.539446952252458	-3192.0402240810863	5.533039045209237	2.772085129131733	1.0	-3192.0402240810863	-20.51984716103137
512000	-3215.046074283711	-22.24287395127371	-3192.803200332437	7.038455359663209	2.1960288535724213	1.0	-3192.803200332437	-21.45622328856319
513000	-3215.4174469862037	-21.188834538124986	-3194.228612448079	4.089177831808266	2.0172379960535847	1.0	-3194.228612448079	-20.487105291045072
514000	-3214.31103057103	-20.379820993156212	-3193.931209577874	3.2110849222584967	2.8147087236171164	1.0	-3193.931209577874	-19.344962209878425
515000	-3226.6853852418108	-32.16325830694634	-3194.5221269348644	23.026469020897867	12.816026300549513	1.0	-3194.5221269348644	-29.61256186445722
516000	-3215.6704254876486	-20.395571886598034	-3195.2748536010504	4.203683703750874	2.3612916328056066	1.0	-3195.2748536010504	-19.53636311523938
517000	-3214.527229967804	-21.387807658513683	-3193.1394223092902	4.337118200263728	3.3823392172822975	1.0	-3193.1394223092902	-20.16924011227397
518000	-3220.9637966458768	-23.34507744508253	-3197.618719200794	5.773249786022726	4.607011590899069	1.0	-3197.618719200794	-21.81749804319984
519000	-3216.0415203753128	-21.957649564215654	-3194.0838708110973	5.373795736108145	2.499196943486643	1.0	-3194.0838708110973	-21.041680106549872
520000	-3220.078309387871	-25.0463398585363	-3195.0319695293347	10.354286625157108	3.4474902923623416	1.0	-3195.0319695293347	-23.808693343703432
521000	-3216.882886218239	-21.18784191483778	-3195.695044303401	3.6961216178290104	3.9219276068054163	1.0	-3195.695044303401	-19.821258645468195
522000	-3213.0383012417155	-20.169122427881618	-3192.869178813834	3.17799537468178	2.4669398335165202	1.0	-3192.869178813834	-19.266143979153682
523000	-3222.38334271784	-25.610936466448383	-3196.7724062513917	15.972169481171825	4.995878790701528	1.0	-3196.7724062513917	-24.00232313574807
524000	-3220.44288561841	-23.406128697980538	-3197.0367569204295	6.922904348617124	3.8896171156168426	1.0	-3197.0367569204295	-22.047817973056517
525000	-3216.7877892218194	-20.45755980218292	-3196.3302294196365	3.4741544507445536	2.9040357254903144	1.0	-3196.3302294196365	-19.391458403129956
526000	-3220.059953329279	-26.1855183689274	-3193.8744349603517	8.344891903039768	7.600344692135978	1.0	-3193.8744349603517	-24.15732476843517
527000	-3214.2864989073914	-21.00122911825157	-3193.28526978914	3.1648410346532185	1.8523865404619875	1.0	-3193.28526978914	-20.384754288653298
528000	-3218.236879225504	-19.692921259550378	-3198.5439579659533	3.242958053361029	1.720327117522676	1.0	-3198.5439579659533	-19.15040680220161
529000	-3216.8113133466977	-22.80723263827795	-3194.0040807084197	5.087687552696477	2.3461200439980465	1.0	-3194.0040807084197	-21.95446971970615
530000	-3213.0437846133013	-20.511882337446472	-3192.531902275855	3.207266386551669	2.2730229347861988	1.0	-3192.531902275855	-19.690771702531855
531000	-3213.5410451261523	-19.681390434353958	-3193.8596546917984	3.343035117840131	2.2597220639043685	1.0	-3193.8596546917984	-18.866148609205784
532000	-3218.1261867218227	-21.82016218483053	-3196.306024536992	3.6514113999220816	4.204364400924236	1.0	-3196.306024536992	-20.384039055999438
533000	-3215.618489892548	-21.20253132499935	-3194.415958567549	3.7647633336088013	2.3920798600813056	1.0	-3194.415958567549	-20.330368103146657
534000	-3215.3518859109536	-21.97812888952341	-3193.3737570214303	3.9379424876316222	3.1252996901963592	1.0	-3193.3737570214303	-20.838598710070407
535000	-3224.152332022534	-29.13754245458219	-3195.014789567952	14.304667834809704	5.4007825070049815	1.0	-3195.014789567952	-27.450998602805587
536000	-3224.0108719431432	-24.74962752112773	-3199.2612444220154	5.582915456315427	4.203427912266772	1.0	-3199.2612444220154	-23.313727159136366
537000	-3214.9019845249086	-21.41632218517291	-3193.485662339736	3.5936404413730956	2.6999899880414	1.0	-3193.485662339736	-20.423074120302317
538000	-3219.397487402909	-24.2513647856112	-3195.146122617298	5.327744916891053	5.330846318670253	1.0	-3195.146122617298	-22.577854776047626
539000	-3215.3824595068863	-20.874417384982657	-3194.5080421219036	4.305968094275278	3.0221049370003725	1.0	-3194.5080421219036	-19.76846379738013
540000	-3214.641575894069	-20.79094610796153	-3193.850629786107	3.7801867274870795	1.9570982448365792	1.0	-3193.850629786107	-20.119483219051613
541000	-3217.210564940351	-20.298828390111915	-3196.9117365502393	3.096971048086243	2.780297652089256	1.0	-3196.9117365502393	-19.276270399044
542000	-3214.9119218039828	-22.32764239246314	-3192.5842794115197	3.707379654725546	4.210416964678179	1.0	-3192.5842794115197	-20.89008070818188
543000	-3214.0208547116913	-20.925271283829822	-3193.0955834278616	3.6426333601647056	3.022602775419777	1.0	-3193.0955834278616	-19.81915297745371
544000	-3216.0527014431864	-23.365128844255988	-3192.6875725989303	11.469628184076837	2.1317389617070535	1.0	-3192.6875725989303	-22.60819078367227
545000	-3224.6814197176323	-20.13770410467074	-3204.5437156129615	2.934100222098744	3.03723566383227	1.0	-3204.5437156129615	-19.026756324043653
546000	-3219.177188265596	-24.661556988473976	-3194.5156312771223	15.057910203870266	3.3449000711409553	1.0	-3194.5156312771223	-23.454120169438394
547000	-3214.923960802133	-20.65347588907497	-3194.270484913058	3.100553981284469	2.7187026073492766	1.0	-3194.270484913058	-19.653321105151623
548000	-3216.263564289906	-22.293071740040748	-3193.970492549865	4.779955270591009	3.863669134988509	1.0	-3193.970492549865	-20.941454454947692
549000	-3213.0726940565646	-20.42241059136721	-3192.6502834651974	2.8794826614254245	2.1773474798624974	1.0	-3192.6502834651974	-19.644303207767024
550000	-3222.74065215393	-23.623313135095135	-3199.117339018835	5.222843036324643	3.7396572061876503	1.0	-3199.117339018835	-22.30431918396893
551000	-3223.061520479506	-23.45008938408278	-3199.611431095423	4.335672375596605	4.870804247405702	1.0	-3199.611431095423	-21.86683031741846
552000	-3213.6822596332754	-21.67654585454872	-3192.0057137787267	5.426772031061581	2.4774909490783994	1.0	-3192.0057137787267	-20.76929952058126
553000	-3212.694603246735	-20.91602824986593	-3191.778574996869	3.2108988380347436	2.4595884638108	1.0	-3191.778574996869	-20.016034205050204
554000	-3215.1606804581643	-20.86239671892545	-3194.2982837392387	4.668017252962157	2.086015927316577	1.0	-3194.2982837392387	-20.127140727037293
555000	-3213.010634006812	-22.457187554162097	-3190.55344645265	5.621326221478279	2.1405163859844083	1.0	-3190.55344645265	-21.696140452375076
556000	-3214.814873926346	-20.412204161540156	-3194.402669764806	3.4435795539368965	3.3343349697772844	1.0	-3194.402669764806	-19.207930911419393
557000	-3215.46059414993	-20.033961997402837	-3195.426632152527	4.33486473562027	2.0992034973540976	1.0	-3195.426632152527	-19.292404011595195
558000	-3218.4782394754898	-22.01471813176215	-3196.4635213437277	4.60886195763034	3.46812378354053	1.0	-3196.4635213437277	-20.7711043804184
559000	-3217.1157677296587	-20.31366647661256	-3196.802101253046	3.59964152870143	3.209972386359571	1.0	-3196.802101253046	-19.147404141887833
560000	-3215.4473770380096	-20.528500361633977	-3194.9188766763755	3.9046187501916636	2.974073537298524	1.0	-3194.9188766763755	-19.438567787170538
561000	-3221.1646422493595	-20.81522318729077	-3200.3494190620686	4.751253835725527	2.8237854660883523	1.0	-3200.3494190620686	-19.77714483864452
562000	-3217.106062158079	-24.06463564918005	-3193.041426508899	8.666913705620605	4.455841617440809	1.0	-3193.041426508899	-22.570419690849054
563000	-3217.592272942972	-23.856900482091753	-3193.7353724608806	7.410044403238169	1.5635637200110282	1.0	-3193.7353724608806	-23.40993283028241
564000	-3215.876498398213	-22.867259310566684	-3193.009239087646	3.666301435510594	1.5094477563475999	1.0	-3193.009239087646	-22.455515450906397
565000	-3215.6760605687095	-22.195476707754423	-3193.480583860955	6.992975754637326	2.5713462455291776	1.0	-3193.480583860955	-21.251047115053623
566000	-3217.030579132911	-22.84464807662	-3194.185931056291	5.392577850759393	3.8084669282811614	1.0	-3194.185931056291	-21.507421349486926
567000	-3217.7605582789515	-20.594008028886133	-3197.1665502500655	3.7351593945006356	2.4442204161330414	1.0	-3197.1665502500655	-19.70028180500954
568000	-3215.010409018398	-21.095634206017046	-3193.914774812381	4.815531307167285	2.6350607803939567	1.0	-3193.914774812381	-20.126727957726576
569000	-3219.8981329409103	-25.36008455484359	-3194.5380483860667	8.36074529443152	5.877609819187517	1.0	-3194.5380483860667	-23.58893436890932
570000	-3214.3922804867166	-20.465173207877058	-3193.9271072788397	3.1930128401959794	2.4411981027837903	1.0	-3193.9271072788397	-19.57268426335457
571000	-3219.0203711086233	-24.47056771865177	-3194.5498033899717	9.204807724885542	4.225252115701918	1.0	-3194.5498033899717	-23.02948878726747
572000	-3215.0201812878067	-21.216021073239148	-3193.8041602145677	3.655219033466461	1.7742903154039562	1.0	-3193.8041602145677	-20.64262055256965
573000	-3216.4577193807913	-20.91033126387652	-3195.5473881169146	2.96698340921946	1.823431983451159	1.0	-3195.5473881169146	-20.30961083330495
574000	-3220.370368276206	-22.34714981244568	-3198.0232184637603	2.4265398236733393	5.140657600605832	1.0	-3198.0232184637603	-20.7099688033009
575000	-3218.8128942348453	-22.874193112707204	-3195.938701122138	9.33147202664269	2.8119657867133268	1.0	-3195.938701122138	-21.840309305719956
576000	-3217.7727625603757	-21.97302312028358	-3195.7997394400923	3.839477947636178	2.8166566229590573	1.0	-3195.7997394400923	-20.937472533402318
577000	-3212.6911676718396	-20.1987892155499	-3192.4923784562898	3.035953987353056	2.5821571378976835	1.0	-3192.4923784562898	-19.250164065992898
578000	-3217.1729547557115	-22.076687330910133	-3195.096267424801	3.8859793305351635	2.9075516544375253	1.0	-3195.096267424801	-21.009375959728622
579000	-3211.7286391045095	-20.098904522579296	-3191.6297345819303	3.414139084363267	2.5693762812013747	1.0	-3191.6297345819303	-19.155241345266212
580000	-3218.162714340599	-22.378437255415104	-3195.784277085184	3.3108234602804583	4.289419109215886	1.0	-3195.784277085184	-20.92228593742055
581000	-3219.7576857859167	-24.83731412811567	-3194.920371657801	5.548991950127199	1.7907790458855113	1.0	-3194.920371657801	-24.254663381779174
582000	-3213.3336128243595	-20.70582471284807	-3192.6277881115116	3.5012400850583076	2.722940080336742	1.0	-3192.6277881115116	-19.704112504416283
583000	-3212.5794150622905	-21.37760526696477	-3191.201809795326	3.5029572239767974	3.310729741660685	1.0	-3191.201809795326	-20.180436636116287
584000	-3217.1967539586003	-22.75281257422633	-3194.443941384374	7.489229061904347	3.741742953804892	1.0	-3194.443941384374	-21.433261040929228
585000	-3220.0410927677094	-23.060290664356675	-3196.9808021033527	4.856481243321474	3.548987776303137	1.0	-3196.9808021033527	-21.793628234963354
586000	-3212.515756047237	-19.97724970980148	-3192.5385063374356	3.127923579165445	2.4857685976150155	1.0	-3192.5385063374356	-19.066667803259772
587000	-3217.9213690970087	-25.732723196692135	-3192.1886459003167	6.864568068774245	6.526856202713597	1.0	-3192.1886459003167	-23.856797808427203
588000	-3212.1759304745033	-19.05271837052814	-3193.123212103975	3.0648473471619435	2.0198297580577247	1.0	-3193.123212103975	-18.34970514085588
589000	-3222.7297002024693	-22.820966843871783	-3199.9087333585976	5.319253253158824	4.44591825779845	1.0	-3199.9087333585976	-21.3289804140592
590000	-3214.934641641447	-20.933052775727578	-3194.0015888657194	3.3753866014331533	3.3209332795325555	1.0	-3194.0015888657194	-19.732806924009775
591000	-3214.3629445623474	-21.423226197587386	-3192.9397183647598	4.617502261756664	2.8531882314120036	1.0	-3192.9397183647598	-20.37478915087203
592000	-3218.268686933898	-22.021072745742483	-3196.2476141881557	6.2710764737377405	2.158999797242015	1.0	-3196.2476141881557	-21.25142768812273
593000	-3215.392633430909	-20.09514121040618	-3195.2974922205026	3.5940151932931625	1.4812304917626307	1.0	-3195.2974922205026	-19.702268054709656
594000	-3220.525036920906	-22.894559230349692	-3197.6304776905563	8.304910132409235	3.041646396262987	1.0	-3197.6304776905563	-21.78216028381376
595000	-3214.657907320232	-21.766846858848567	-3192.8910604613834	6.363423748887398	3.040142858267979	1.0	-3192.8910604613834	-20.654942351683257
596000	-3217.7679747741304	-21.682177416646624	-3196.085797357484	4.686219105457826	3.940104397601945	1.0	-3196.085797357484	-20.310970196834532
597000	-3212.9644525724348	-20.380288161126128	-3192.584164411309	4.357920747379452	2.4382110142007085	1.0	-3192.584164411309	-19.489023581638268
598000	-3217.4120195974306	-22.74704361385122	-3194.6649759835796	3.3502052446770354	4.898799706034874	1.0	-3194.6649759835796	-21.158053396693802
599000	-3220.5439136428495	-24.395760345155335	-3196.148153297694	4.026806198042228	5.857590143574125	1.0	-3196.148153297694	-22.628022064446004
600000	-3217.4237156239906	-24.09857597898856	-3193.325139645002	10.567379787975481	4.286682919103125	1.0	-3193.325139645002	-22.643062757461742
601000	-3218.4029504009186	-21.034118479612008	-3197.3688319213065	2.5631863007009152	1.7043316369772699	1.0	-3197.3688319213065	-20.500945447502172
602000	-3217.2037571985334	-24.230697694087795	-3192.9730595044457	7.458766415060885	3.0125013308312703	1.0	-3192.9730595044457	-23.1279269535014
603000	-3216.389428757317	-22.5580809078321	-3193.831347849485	5.484303751566599	4.3166584495723335	1.0	-3193.831347849485	-21.09559931193045
604000	-3216.9820141611235	-22.071670175666984	-3194.9103439854566	3.4245127052143682	3.8624456952517394	1.0	-3194.9103439854566	-20.720369593023705
605000	-3215.7188296003974	-20.24148335374527	-3195.477346246652	3.704073820449991	2.4885215668047174	1.0	-3195.477346246652	-19.32979456787816
